system,N,run,num_solutions,rewrite_time_ms,solver_time_ms,solution_translation_time_ms,conjure_solve_e2e_ms
conjure,53,5,0,4085.6829,0.0,0.0,0.0
conjure,53,6,0,4221.7761,0.0,0.0,0.0
conjure,53,7,0,4212.1594,0.0,0.0,0.0
conjure,53,8,0,4507.9427,0.0,0.0,0.0
conjure,53,9,0,4221.2552,0.0,0.0,0.0
conjure,53,10,0,4183.1393,0.0,0.0,0.0
conjure,54,1,0,4720.2724,0.0,0.0,0.0
conjure,54,2,0,4913.8952,0.0,0.0,0.0
conjure,54,3,0,5032.8279,0.0,0.0,0.0
conjure,54,4,0,4781.9563,0.0,0.0,0.0
conjure,54,5,0,4868.6863,0.0,0.0,0.0
conjure,54,6,0,4795.521,0.0,0.0,0.0
conjure,54,7,0,5018.0841,0.0,0.0,0.0
conjure,54,8,0,4776.6942,0.0,0.0,0.0
conjure,54,9,0,4935.1879,0.0,0.0,0.0
conjure,54,10,0,4832.576,0.0,0.0,0.0
conjure,55,1,0,5301.6409,0.0,0.0,0.0
conjure,55,2,0,5159.778,0.0,0.0,0.0
conjure,55,3,0,5413.8719,0.0,0.0,0.0
conjure,55,4,0,5428.308,0.0,0.0,0.0
conjure,55,5,0,5373.8122,0.0,0.0,0.0
conjure,55,6,0,5558.2192,0.0,0.0,0.0
conjure,55,7,0,5253.3737,0.0,0.0,0.0
conjure,55,8,0,5252.2878,0.0,0.0,0.0
conjure,55,9,0,5066.7792,0.0,0.0,0.0
conjure,55,10,0,5336.0581,0.0,0.0,0.0
conjure,56,1,0,5310.288,0.0,0.0,0.0
conjure,56,2,0,5459.9585,0.0,0.0,0.0
conjure,56,3,0,5551.4526,0.0,0.0,0.0
conjure,56,4,0,5400.1997,0.0,0.0,0.0
conjure,56,5,0,5680.5252,0.0,0.0,0.0
conjure,56,6,0,5486.1071,0.0,0.0,0.0
conjure,56,7,0,5333.3093,0.0,0.0,0.0
conjure,56,8,0,5470.6186,0.0,0.0,0.0
conjure,56,9,0,5710.9898,0.0,0.0,0.0
